Category,Currency,SellerRating,Duration,endDay,OpenPrice,Competitive
Collectibles,US,985,7,Sun,9.99,yes
Collectibles,US,1540,7,Sun,9.99,yes
Music/Movie/Game,US,2993,7,Tue,9.99,yes
Music/Movie/Game,US,28,7,Fri,10,yes
Health/Beauty,US,109,5,Mon,11.99,yes
SportingGoods,GBP,5701,3,Thu,11.06689655,no
SportingGoods,GBP,5701,10,Tue,11.06689655,no
SportingGoods,GBP,5701,10,Sat,11.06689655,no
Toys/Hobbies,US,534,7,Sun,14.95,yes
Toys/Hobbies,US,534,7,Sun,14.95,yes
Computer,US,24,3,Sat,0.99,yes
Music/Movie/Game,US,2993,7,Fri,14.99,yes
Toys/Hobbies,US,22501,5,Mon,16,yes
SportingGoods,US,27132,5,Mon,0.99,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Automotive,US,10067,3,Fri,16.5,no
Clothing/Accessories,GBP,4641,10,Thu,6.136093834,no
SportingGoods,US,134,1,Fri,0.99,yes
Computer,US,112,7,Sun,9.99,yes
Home/Garden,US,3613,7,Sun,8.99,yes
Collectibles,US,5257,3,Fri,16.99,no
Collectibles,US,5257,3,Fri,16.99,no
Toys/Hobbies,US,534,7,Sun,14.95,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Clothing/Accessories,GBP,164,7,Tue,12.17468227,no
Clothing/Accessories,GBP,164,7,Tue,12.17468227,no
Clothing/Accessories,GBP,164,7,Wed,12.17468227,no
Clothing/Accessories,GBP,164,7,Tue,12.17468227,no
Jewelry,GBP,2168,7,Tue,11.06865671,yes
SportingGoods,US,27132,5,Mon,0.99,yes
Music/Movie/Game,US,3277,3,Sun,9,yes
Computer,US,24,3,Sun,0.99,yes
Toys/Hobbies,US,2262,7,Sun,4.95,yes
Collectibles,US,110,1,Fri,9.99,yes
Collectibles,GBP,442,10,Wed,1.229750201,yes
Electronics,US,148,7,Mon,5.99,yes
Music/Movie/Game,US,2993,7,Fri,14.99,yes
Jewelry,US,2046,7,Fri,17.95,no
Jewelry,US,2046,7,Fri,17.95,no
Jewelry,US,2046,7,Fri,17.95,no
Jewelry,US,2046,7,Fri,17.95,no
Music/Movie/Game,US,1647,5,Mon,9.95,yes
Automotive,US,2433,3,Fri,18,no
Automotive,US,10067,3,Sat,18,no
Toys/Hobbies,US,22501,5,Mon,16,yes
Toys/Hobbies,US,22501,5,Mon,16,yes
Collectibles,US,985,7,Sun,9.99,yes
Automotive,US,10067,3,Sat,18,yes
SportingGoods,US,1266,5,Sun,18.25,no
Collectibles,US,985,7,Sun,9.99,yes
Toys/Hobbies,US,634,1,Fri,18.49,no
Toys/Hobbies,US,25433,7,Sun,18.5,no
Toys/Hobbies,US,25433,7,Sun,18.5,no
Home/Garden,US,678,10,Sun,8.5,yes
SportingGoods,GBP,22,7,Thu,17.82786858,yes
Clothing/Accessories,GBP,164,5,Mon,12.17560563,yes
Clothing/Accessories,GBP,164,7,Tue,12.17541445,yes
Clothing/Accessories,GBP,164,7,Tue,12.17506964,yes
Home/Garden,GBP,5701,10,Fri,11.06833713,yes
Music/Movie/Game,US,1647,5,Mon,9.95,yes
Toys/Hobbies,US,1848,7,Sun,9.99,yes
Health/Beauty,US,4398,1,Fri,18.99,no
Clothing/Accessories,US,837,3,Sun,18.99,no
Automotive,US,10067,3,Fri,18.99,no
Health/Beauty,US,4398,5,Mon,18.99,no
Health/Beauty,US,4398,5,Mon,18.99,no
Automotive,US,1364,7,Mon,18.99,no
Clothing/Accessories,GBP,37,3,Sat,11.06666667,yes
Automotive,US,10067,3,Fri,19,yes
Collectibles,US,387,7,Sat,5,yes
Automotive,US,10067,3,Sat,19.5,no
Electronics,GBP,316,10,Wed,9.838333336,no
Clothing/Accessories,GBP,164,5,Mon,12.17526315,no
Clothing/Accessories,GBP,164,7,Wed,12.17526315,no
Clothing/Accessories,GBP,164,7,Wed,12.17526315,yes
Jewelry,US,11576,3,Fri,19.95,no
Jewelry,US,2046,5,Fri,19.95,no
Jewelry,US,2046,5,Sat,19.95,no
Computer,US,4028,5,Mon,19.95,no
Toys/Hobbies,US,534,7,Sun,19.95,no
Jewelry,US,2046,7,Mon,19.95,no
Jewelry,US,2046,7,Mon,19.95,no
Jewelry,US,2046,7,Mon,19.95,no
Jewelry,US,790,5,Mon,19.99,no
Automotive,US,957,5,Tue,19.99,no
Toys/Hobbies,US,1051,5,Sun,19.99,no
Antique/Art/Craft,US,1220,5,Mon,19.99,no
Music/Movie/Game,US,2993,7,Fri,19.99,no
Antique/Art/Craft,US,4390,7,Mon,19.99,no
Collectibles,US,664,3,Sat,20,no
Home/Garden,GBP,730,5,Tue,24.6,no
Toys/Hobbies,US,22501,5,Mon,20,no
Toys/Hobbies,US,22501,5,Mon,20,no
Computer,GBP,127,5,Sun,1.229757562,yes
Photography,US,801,3,Sat,14.99,yes
Music/Movie/Game,US,2993,7,Fri,14.99,yes
Electronics,GBP,306,7,Wed,1.229750282,yes
Music/Movie/Game,US,133,5,Mon,8.99,yes
Toys/Hobbies,US,22501,5,Mon,20,yes
Toys/Hobbies,US,22501,5,Mon,20,yes
Toys/Hobbies,US,22501,5,Mon,20,yes
Coins/Stamps,GBP,627,10,Tue,11.06804348,yes
Computer,US,434,7,Sun,9.99,yes
SportingGoods,US,542,7,Tue,14.99,yes
Toys/Hobbies,US,756,3,Sun,20.5,no
Electronics,US,2358,5,Mon,9.99,yes
Toys/Hobbies,US,3385,7,Sat,9.99,yes
Music/Movie/Game,GBP,277,7,Thu,17.84651163,yes
SportingGoods,US,5271,7,Sat,20.95,no
Automotive,US,10067,3,Fri,21,no
Automotive,US,10067,3,Fri,21,no
Automotive,US,10067,3,Fri,,no
Automotive,US,10067,3,Fri,21,no
Automotive,US,10067,3,Sat,21,no
Automotive,US,10067,3,Sat,21,no
Toys/Hobbies,US,22501,5,Mon,20,yes
Clothing/Accessories,GBP,164,5,Mon,12.17373627,yes
Clothing/Accessories,GBP,164,7,Tue,12.17373627,yes
Collectibles,US,3385,7,Sat,11.99,yes
SportingGoods,US,3162,5,Mon,1,yes
Automotive,US,501,7,Mon,9,yes
SportingGoods,US,4283,5,Mon,19.99,yes
Toys/Hobbies,US,534,7,Sun,19.95,yes
Toys/Hobbies,US,22501,5,Mon,18,yes
Automotive,US,83,5,Mon,9.99,yes
Antique/Art/Craft,US,4397,7,Sat,21.99,no
Automotive,US,816,3,Sat,22,no
Clothing/Accessories,GBP,164,5,Mon,12.1751927,yes
Automotive,US,2433,3,Fri,22,yes
Jewelry,US,2046,5,Sat,19.95,yes
Clothing/Accessories,GBP,164,7,Tue,12.17505883,yes
Automotive,US,8101,3,Sun,9.99,yes
Collectibles,US,6586,3,Sat,19.99,yes
Toys/Hobbies,US,1820,10,Sun,9.99,yes
Toys/Hobbies,US,1809,7,Sun,19.99,yes
Collectibles,US,5257,3,Sat,16.95,yes
Computer,GBP,127,5,Sat,1.229752852,yes
Electronics,US,572,7,Mon,22.95,no
Electronics,US,572,7,Tue,22.95,no
SportingGoods,GBP,1405,7,Thu,11.06847457,no
SportingGoods,GBP,1405,7,Thu,11.06847457,no
Toys/Hobbies,US,534,7,Sun,14.95,yes
Automotive,US,10067,3,Fri,23,yes
Toys/Hobbies,GBP,58,10,Wed,24.59558824,yes
Music/Movie/Game,GBP,205,7,Fri,24.59636364,yes
Home/Garden,US,1304,7,Sun,23.5,no
Jewelry,US,25433,7,Mon,23.5,no
Toys/Hobbies,US,534,7,Sun,19.99,yes
Clothing/Accessories,GBP,164,7,Tue,12.17376362,yes
Clothing/Accessories,GBP,164,5,Mon,12.17419032,no
Automotive,GBP,32,7,Mon,1.229747475,yes
Home/Garden,US,1620,10,Mon,9.95,yes
Clothing/Accessories,GBP,164,5,Mon,12.1737541,yes
Home/Garden,US,354,5,Sun,0.99,yes
Home/Garden,US,280,3,Sat,24.77,no
Books,GBP,1029,7,Thu,8.905730081,yes
Jewelry,US,790,5,Mon,19.99,yes
Automotive,US,351,3,Fri,24.95,no
Automotive,US,10067,3,Fri,24.95,no
Jewelry,US,11576,5,Tue,24.95,no
Toys/Hobbies,US,3385,7,Sat,24.95,no
Collectibles,US,1779,1,Fri,24.99,no
Home/Garden,US,4398,3,Sun,24.99,no
Automotive,US,1163,7,Tue,24.99,no
Collectibles,US,2944,7,Tue,24.99,yes
Music/Movie/Game,US,3004,7,Sun,24.99,no
Electronics,US,9747,5,Tue,25,no
Toys/Hobbies,US,5939,10,Mon,25,no
Clothing/Accessories,GBP,164,5,Mon,12.174,yes
SportingGoods,US,62,5,Mon,9.99,yes
Collectibles,US,359,7,Mon,9.99,yes
Toys/Hobbies,US,534,7,Sun,19.99,yes
Automotive,GBP,45,5,Mon,1.22974359,yes
Toys/Hobbies,US,88,5,Mon,9.99,yes
Automotive,GBP,536,10,Tue,11.06772152,no
Books,US,8,5,Sun,15,yes
Electronics,US,148,7,Mon,5.99,yes
Health/Beauty,US,1155,7,Sun,26.99,no
Antique/Art/Craft,US,4390,7,Fri,27,no
Coins/Stamps,US,5564,7,Fri,27,no
Collectibles,US,985,7,Sun,9.99,yes
Collectibles,US,5257,3,Sat,,no
SportingGoods,US,17,7,Sun,9.99,yes
Clothing/Accessories,GBP,164,7,Tue,12.17489362,no
Collectibles,US,704,7,Mon,24.99,yes
Toys/Hobbies,US,534,7,Sun,19.95,yes
Automotive,US,112,5,Mon,28.99,no
Automotive,US,816,5,Mon,29,no
Clothing/Accessories,US,1100,3,Sun,9.99,yes
Electronics,US,2358,5,Mon,9.99,yes
Collectibles,US,3325,3,Sat,9.99,yes
Collectibles,US,957,3,Sat,9.99,yes
Toys/Hobbies,US,534,7,Sun,29.95,no
Photography,US,572,7,Tue,29.95,no
Toys/Hobbies,US,3385,7,Sat,29.95,no
Toys/Hobbies,US,3385,7,Sat,29.95,no
Home/Garden,US,841,3,Sat,29.99,no
Toys/Hobbies,US,534,7,Sun,29.99,no
Collectibles,GBP,1147,7,Thu,53.52,no
Health/Beauty,US,1155,7,Sun,29.99,no
Collectibles,US,1256,7,Mon,29.99,no
Coins/Stamps,US,5564,7,Sat,29.99,no
Music/Movie/Game,GBP,7,3,Sat,36.89000001,no
Toys/Hobbies,US,2218,3,Sun,30,no
Photography,US,572,5,Mon,30,no
Automotive,US,33,7,Fri,10,yes
Clothing/Accessories,GBP,164,7,Tue,12.1749375,yes
Collectibles,US,6787,7,Sun,16.99,yes
Automotive,US,1364,5,Sun,30.95,no
Automotive,US,361,1,Fri,31,no
Home/Garden,US,933,1,Fri,19.99,yes
Music/Movie/Game,GBP,277,7,Thu,17.84705882,yes
SportingGoods,US,5271,7,Sun,31.95,no
Automotive,US,4457,7,Mon,32,no
Toys/Hobbies,US,534,7,Sun,29.95,yes
Automotive,US,29,5,Mon,24.99,yes
Toys/Hobbies,US,22501,5,Mon,30,yes
Automotive,US,352,5,Sun,32.95,no
Antique/Art/Craft,US,4390,7,Mon,32.95,no
Electronics,US,2358,5,Mon,9.99,yes
Toys/Hobbies,US,2304,7,Mon,31,yes
Automotive,US,2427,3,Sat,33.95,no
Automotive,US,2427,3,Sun,33.95,no
Automotive,US,2427,3,Sun,33.95,no
Computer,US,320,3,Sat,9.99,yes
Computer,US,320,3,Sat,9.99,yes
Automotive,US,671,5,Sun,34.95,no
Collectibles,US,25433,5,Sun,34.95,no
Toys/Hobbies,US,1405,3,Sat,34.99,no
Music/Movie/Game,US,3004,7,Sun,34.99,no
Music/Movie/Game,US,3004,7,Sun,34.99,no
Music/Movie/Game,US,3004,7,Sun,34.99,no
Music/Movie/Game,US,3004,7,Sun,34.99,no
Automotive,US,4457,7,Tue,35,no
Computer,US,320,3,Sat,9.99,yes
Toys/Hobbies,US,180,7,Sat,24.95,yes
SportingGoods,US,62,5,Mon,9.99,yes
Music/Movie/Game,US,3004,7,Sun,34.99,yes
Automotive,US,1364,7,Tue,35.99,no
Coins/Stamps,US,5564,5,Mon,36,no
Toys/Hobbies,US,1222,5,Mon,30,yes
Automotive,US,2427,3,Sun,33.95,yes
Coins/Stamps,US,5564,5,Mon,37,no
Music/Movie/Game,US,3004,7,Sun,34.99,yes
Automotive,US,10067,3,Fri,37.95,no
Toys/Hobbies,US,29,7,Sat,9.99,yes
Clothing/Accessories,US,2944,7,Tue,24.99,yes
Automotive,US,29,1,Fri,5,yes
Automotive,US,2427,3,Sun,38.99,no
Automotive,US,2427,3,Sun,38.99,no
Automotive,US,2427,3,Sun,38.99,no
Collectibles,US,5,5,Sun,19.99,yes
Music/Movie/Game,US,3004,7,Sun,34.99,yes
Automotive,US,10067,3,Sat,39.5,no
Automotive,US,715,5,Tue,39.5,no
Automotive,US,671,5,Sun,39.95,no
Automotive,US,671,5,Sun,39.95,no
EverythingElse,US,1663,3,Sat,39.99,no
Toys/Hobbies,US,22501,5,Mon,40,yes
Computer,US,320,3,Sat,9.99,yes
Collectibles,US,696,7,Sun,9.99,yes
Toys/Hobbies,US,507,7,Sun,9.99,yes
SportingGoods,US,1,7,Fri,25,yes
Toys/Hobbies,US,534,7,Sun,34.95,yes
Electronics,US,2358,5,Mon,9.99,yes
Antique/Art/Craft,US,4390,7,Mon,41.49,no
Automotive,US,1364,7,Tue,42,no
Home/Garden,US,1162,5,Mon,9.99,yes
Photography,US,475,7,Tue,25,yes
Music/Movie/Game,US,3004,7,Sun,34.99,yes
Toys/Hobbies,US,648,5,Mon,39,yes
Automotive,US,10067,3,Fri,43.5,no
Automotive,US,10067,3,Fri,43.5,no
Toys/Hobbies,US,534,7,Sun,29.95,yes
Automotive,US,1,5,Sat,9.99,yes
Automotive,US,671,5,Sun,44.95,no
Automotive,US,671,5,Sun,44.95,no
Automotive,US,1135,3,Sun,9.99,yes
Music/Movie/Game,US,3004,7,Sun,44.99,no
Electronics,US,2358,5,Mon,9.99,yes
Automotive,US,671,5,Sun,47.5,no
Automotive,US,671,5,Sun,47.5,no
Automotive,US,8,7,Sat,25,yes
Automotive,US,2992,3,Fri,49.95,no
Automotive,US,352,5,Sun,49.95,no
Toys/Hobbies,US,3385,7,Sat,49.95,no
Toys/Hobbies,US,3385,7,Sat,49.95,no
Automotive,US,10067,3,Fri,49.99,no
Toys/Hobbies,US,534,7,Sun,49.99,no
Music/Movie/Game,US,3004,7,Sun,49.99,no
Home/Garden,US,552,3,Sun,50,yes
Books,US,2191,7,Tue,50,yes
Music/Movie/Game,US,3004,7,Sun,39.99,yes
Books,US,1560,7,Tue,9.99,yes
SportingGoods,US,1,7,Fri,50,yes
Coins/Stamps,US,5564,5,Sat,52,no
Automotive,US,671,5,Sun,44.95,yes
Books,US,2191,7,Mon,50,yes
Antique/Art/Craft,US,2944,7,Tue,49.99,yes
SportingGoods,US,1,7,Fri,35,yes
Collectibles,US,985,7,Sun,9.99,yes
SportingGoods,US,27132,5,Mon,49,yes
Automotive,US,671,5,Sun,44.95,yes
Toys/Hobbies,US,1321,3,Sat,19.99,yes
Automotive,US,1948,7,Fri,19.95,yes
Business/Industrial,US,812,7,Sun,49.99,yes
Automotive,US,10067,3,Sat,57,no
Coins/Stamps,US,5564,7,Sat,59,no
Automotive,US,2992,3,Fri,59.95,no
Automotive,US,133,7,Sat,35,yes
Music/Movie/Game,US,3004,7,Sun,59.99,yes
Collectibles,US,6945,7,Mon,9.99,yes
Music/Movie/Game,US,3004,7,Sun,59.99,yes
Automotive,US,1364,5,Sun,65.95,no
Automotive,US,3246,3,Sat,67.95,no
Clothing/Accessories,GBP,668,10,Tue,43.04222223,yes
Automotive,US,2992,5,Sun,65,yes
Electronics,US,8,5,Tue,69.99,yes
Collectibles,US,52,7,Mon,9.99,yes
Coins/Stamps,US,5564,5,Mon,73,no
Photography,US,320,3,Sun,9.99,yes
Business/Industrial,GBP,6,7,Mon,30.74333333,no
Automotive,US,1364,7,Mon,76.5,no
Automotive,US,2992,3,Fri,79,yes
Toys/Hobbies,US,3385,7,Sat,79.95,no
Electronics,US,2358,5,Mon,79.99,no
Pottery/Glass,US,993,7,Sat,79.99,no
Pottery/Glass,US,993,7,Sat,79.99,yes
Pottery/Glass,US,993,7,Sat,79.99,yes
Automotive,US,2992,5,Sun,82.95,no
Automotive,US,1364,5,Sun,83.95,no
Automotive,US,2992,5,Sun,82.95,yes
Automotive,US,1364,5,Sun,85,no
Automotive,US,146,7,Tue,85,no
Toys/Hobbies,US,534,7,Sun,69.99,yes
Automotive,US,2992,5,Sun,82.95,yes
Automotive,US,1364,7,Tue,89,no
Collectibles,US,590,10,Fri,9.95,yes
Automotive,US,146,3,Fri,89.95,no
Automotive,US,2992,3,Fri,89.95,no
Automotive,US,2992,3,Fri,89.95,no
Automotive,US,2992,3,Fri,89.95,no
Automotive,US,2992,3,Fri,89.95,no
Automotive,US,2992,3,Fri,89.95,no
Automotive,US,146,5,Mon,89.95,no
Automotive,US,1364,5,Sun,89.95,no
Automotive,US,1364,7,Tue,90,no
Automotive,US,10,5,Tue,50,yes
Automotive,US,2992,3,Fri,89.95,yes
Automotive,US,2992,3,Fri,95,no
Automotive,US,146,5,Mon,95,no
Electronics,US,156,7,Fri,50,yes
Photography,US,14,5,Sat,9.99,yes
Electronics,GBP,7,3,Sat,67.63480664,yes
Automotive,US,2992,3,Fri,99.95,no
Automotive,US,2992,3,Fri,99.95,no
Pottery/Glass,US,993,7,Sat,99.99,no
Pottery/Glass,US,993,7,Sat,99.99,no
Pottery/Glass,US,993,7,Sat,99.99,no
Pottery/Glass,US,993,7,Sat,99.99,no
Pottery/Glass,US,993,7,Sat,99.99,no
Automotive,US,1131,10,Sun,100,no
Toys/Hobbies,US,301,7,Sat,93.63,yes
Automotive,US,1364,5,Sun,108,no
Toys/Hobbies,US,534,7,Sun,79.99,yes
Antique/Art/Craft,GBP,378,7,Thu,169.55,yes
Automotive,US,146,5,Sun,115,no
Automotive,US,1364,7,Tue,117,no
Clothing/Accessories,GBP,668,7,Fri,67.63705883,no
Automotive,US,2992,3,Fri,119,yes
Toys/Hobbies,US,251,1,Fri,99.99,yes
Automotive,US,2992,3,Fri,119,yes
Photography,US,33,7,Fri,90,yes
Automotive,US,1364,7,Tue,128,no
Automotive,US,1364,7,Tue,128,no
Business/Industrial,US,48,3,Fri,100,yes
Automotive,US,1364,7,Mon,132,yes
Automotive,US,1364,7,Tue,134,no
Coins/Stamps,US,5564,5,Sat,135,no
Collectibles,US,325,10,Sun,50,yes
Electronics,GBP,13,10,Wed,122.9754902,yes
Electronics,GBP,13,7,Sun,122.9739284,yes
Pottery/Glass,US,993,7,Sat,159.99,no
Automotive,US,2992,3,Fri,169,no
Coins/Stamps,US,5564,3,Sat,175,no
Computer,US,67,7,Sun,150,yes
SportingGoods,US,71,7,Sat,50,yes
Coins/Stamps,US,5564,5,Sun,192,no
Collectibles,US,993,7,Mon,199.99,no
Electronics,US,2358,5,Mon,199.99,yes
Books,US,155,7,Mon,99.99,yes
Automotive,US,2992,5,Sun,199,yes
Collectibles,US,862,5,Sat,219,no
Automotive,US,374,7,Mon,100,yes
Automotive,US,0,10,Sun,99,yes
Automotive,GBP,4,10,Sun,122.9748031,yes
SportingGoods,US,1,7,Fri,200,yes
Automotive,US,97,3,Fri,290,no
Automotive,US,142,7,Sat,200,yes
Automotive,US,2992,5,Sun,359.95,no
Automotive,US,21,5,Sat,300,yes
Automotive,US,1400,5,Mon,549,no
Automotive,US,57,7,Fri,650,yes
Automotive,US,145,7,Sat,999,no
